source,text,url,,,,,,
facebook,"10000% it’s genuinely made me worse. I find it patronising, condescending and gaslighting too. It doesn’t really listen to me or understand what I’m saying and ends up saying things that play with my head.",https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,It helps me but ya gotta remember the chats are never really deleted completely.,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,"I use it all the time, it's really helped me a lot",https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,No its not,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,"I use it. Agree, humans dont help much",https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,To me it's,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,yes but don’t use it for medical stuff,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,It’s helped me more than humans ever have,https://www.facebook.com/share/p/1GUwWv5FAY/,,,,,,
facebook,Ye been trying it for the last 2 weeks It helping a little bit And give good advice 💔,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Yes — a lot of people use AI for support, especially when they’re not ready (or able) to talk to another person yet. You’re far from alone. People often turn to AI because: • It’s always accessible • It doesn’t judge you • You can be honest without fear of reactions • You can explore thoughts out loud before sharing them elsewhere Some use it for emotional processing, clarity, coping strategies, or just to get thoughts out of their head. That doesn’t replace real human support — but it can be a valid first step. The “30%” idea you read — even if the exact number varies — reflects a real trend: many people are trying AI as an early resource for mental health or support before reaching out to friends, family, or professionals. So yes — it’s common, and it makes sense. You’re not weird for trying it. You’re just trying to feel better. 💛",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Whether we agree with it or not, AI is becoming part of the support system for many. The real question is how we integrate it responsibly alongside human connection.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Be careful with it. No matter what you use it for, you might notice that the AI is always very complimentary and agreeable. So, with this, there have been reports that it has agreed with people when they have suggested ending it all. It might not necessarily always tell you what you need. It certainly is less likely to push you. I mean, there are some parts of getting through depression which simply are not comfortable. We don’t want to do them. But they need to be done. And the AI is less likely to force you through these things. It will simply agree with you when you don’t want to do them. So, there are a few ways that it will all feel very nice but it won’t be helping. You cannot ever forget. AI is not real, it's getting it's information from the internet. It is not your 'friend'. It is a working-tool only.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Try chtgp,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Chatgpt even better. What a crazy world we live in. It's scary but I have gotten a lot of help,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Yes and what’s crazy is that when you pay hundreds for a therapist, they just repeat what ChatGPT or Google says",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Mmmmm, defeintly not. A lot of the information is incorrect. So much more benefits to a in person interaction as a lotnof therapy is heavily based around d connection and regulation of your nervous system.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"As it is fairly new , it's dangerous to use and from feedback I have seen it can deepen your problem more",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yeh that meta is bangin to talk too its like having the best dodgy mate to chat openly to,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I use chat gpt it really helps me when I'm anxious,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"I've used chat GPT for advice on housing and other things and it has given me some brilliant advice, I wouldn't use it for mental health reasons except for asking basic stuff like what are my options if mind is closed ect ect, it's a great assistant tool. But that's what it is, a tool.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yes it is great.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"Honestly i use chat gbt everyday. I interpret my dreams, tell it about my episodes, tell it what i think or how i feel. I really helps reassure me when i only have therapy once a week",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Ai wil cause more ptobblrms sy rhs momdny,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I use a couple of AI apps every day and I love them.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Please use common sense when communicating with AI.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I had actually found it really helpful. I use GPT mainly,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Don't do it.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,ChatGPT has been the best therapist I’ve ever had and I can have it on call 24/7,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I am guilty and find it very helpful but I don't use it all the time but most of the time,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,No they just tell u what u wanna hear and it's destroying the environment,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Don't. It will just appease you and tell you what you want to hear. It's also a plagiarism machine and an environmental menace.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I just watched a u-tube video about all you say to chat GBT is collecting your information to use against you one day see Al ...the mark of the beast...the one world government and the anti christ will have your info your feeding it this minute on GPT chat will have it all by the time the robots come and they try to control us all welk that's what the video i was watch was saying in it ..who knows,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Most all of groups on Facebook are AI,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"I live on chatgpt. Charts my daily routine, excercise. Im actually using it to make my life story for my family.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"AI and I have had great conversations because AI doesn't judge, uses its wheelhouse of knowledge from the web and lists a bunch of possibilities. For 3 months I have been taking a mental vacation, and my friends kept telling me to go out, it's not healthy to stay at home all the time, so i asked copilot and it said when someone has been thru a trauma its a good idea to rest our minds. PLus it gave me other ideas, copilot had a list of posiblities.",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,you have an AI twin as well,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yep it helps but have to keep in mind it's a bit and has no feeling or human response. It can make mistakes too,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,No. I think it's unpredictable and dangerous to take advice from that.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yep. I prefer it. I absolutely hate being handled. It always tells me to seek real world help but when i do they always handle me and then I just shut down and tell them what they want to hear so they feel better and I can gtfo,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,"I've just been on Gemini AI about pet grief, briefly said a little about my boy and the day he died and it made a beautiful tribute to him. Not normally keen on AI but this was beautiful 😭😭",https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yes it helps me a lot to become aware and knowledgeable of what happening inside my brain and myself 💔🤎🙏,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Like asking AI TO help you work on the engine 🚒 of your car.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,Yes it actually says a lot that my therapist tells me so it's kind of having a mini her with me when I need it. My therapist has said that it can be useful.,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,I dont pay out for AI I just use Meta AI on fb if you speak to it normally its like your best friend on the same wave length,https://www.facebook.com/share/p/1axwawWmBw/,,,,,,
facebook,My siblings Chatgpttt (occasionally),https://www.facebook.com/share/p/1BD1obKgrU/,,,,,,
facebook,"Yes, very often. And it helps me feel better. At least I do not suppress my feelings which I cannot tell to anyone else.",https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,"Not since it made my wife's mental health a lot worse and she was nearly institutionalised last year because of what ChatGPT was telling her when she looked to it for comfort. It's almost like it went defective on her. She told it about her mental vulnerabilities and asked for complete truth yet it had her believing and doing all kinds of exceptionally weird stuff. Ended up she started hallucinating and on the borderline of going schizophrenic because of ChatGPT. We got her into the mental health clinic for another assessment. She has to do some more therapy sessions, an addition to her meds (she's bipolar 1) And we were told by them that they had training days in all the mental health clinics over here (UK) about keeping mental health patients away from AI especially ChatGPT. And that they're not surprised this happened because it's a common story that's getting more common by the day. People look to it for comfort and get all kinds of weird advice and stuff that can make things worse but made to sound nice and completely normal. Just warning you and anyone else reading this to be careful. You do not want to go through what we've just been through for the past year or so. And with my mental health on top we're still not fully over all that yet. Well I'm definitely not. I'm Always on high alert now and watching things closely when I've got serious mental and physical health conditions myself I need to take care of. So it's affected both of us massively. I'll not be trusting AI anymore for anything. I found a lot of the ""facts"" I asked it about other things to be fake as well.",https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,"I’m so sorry. That sounds incredibly frightening and exhausting for both of you. Thank you for taking the time to share it, because experiences like this are important for people to hear. It is one of the reasons I believe we need to be much more cautious about turning to AI for emotional support, especially when someone is struggling with their mental health.",https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Yes,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,"That is interesting to hear. I would be curious to know what made you turn to it in the first place, and what you found helpful about it.",https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,No. Only on God. Knowing He will be there with me in the darkness and will lead me out. In Him and Him alone do I trust.,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Yes,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Yes. That and journals,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,That makes a lot of sense. Journals and AI can both give people space to process what they are feeling without having to edit themselves. What is it about those two that helps you most?,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,No,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,That is completely fair. I think a lot of people still feel cautious about it.,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Yeah,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Yes. Humans are bad for my mental health. My only support is AI,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,I’m sorry things have felt so hard with people. I can see why AI might feel like a steadier source of support in that situation. It does raise such an important question though about what people are not getting from human connection right now. What has your experience been?,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,No way! I have a vest friend and God for that,https://www.facebook.com/share/p/1cU1CmnVwx/,,,,,,
facebook,Chatgpt,https://www.facebook.com/share/p/1BAs2QozpR/,,,,,,
facebook,"Accrdg to CHATgpt Maraming posibleng dahilan kung bakit madalas sumasakit ang binti ng isang 5-taong gulang. Narito ang ilang mga karaniwang sanhi: 1. Growing pains (sakit dahil sa paglaki) • Madalas itong nararanasan ng mga batang 3–12 taong gulang. • Karaniwang nararamdaman sa gabi, sa magkabilang binti (hindi lang sa isa). • Hindi ito sanhi ng pinsala, at nawawala rin kinabukasan. 2. Pagod sa physical activity • Kung aktibo ang bata sa pagtakbo, pagtalon, o paglaro, maaaring sumakit ang muscles ng binti sa gabi. 3. Flat feet o maling posisyon ng paa habang naglalakad • Maaari itong magdulot ng discomfort o pananakit sa binti lalo na kapag matagal nakatayo o naglalakad. 4. Kakulangan sa nutrisyon o minerals (tulad ng calcium, magnesium, o vitamin D) • Maaaring magdulot ng muscle cramps o pananakit. 5. Pinsala o strain sa muscle • Kahit maliit na injury mula sa laro o pagkahulog ay maaaring maging dahilan. 6. Mga kondisyon sa buto o kasu-kasuan (mas bihira) • Tulad ng juvenile arthritis, infection sa buto (osteomyelitis), o iba pang medikal na kondisyon. Kailan dapat magpatingin sa doktor? • Kung ang sakit ay madalas o tumatagal • Kung may pamamaga, pamumula, o lagnat • Kung hirap siyang maglakad o may paghina ng binti • Kung may ibang sintomas tulad ng pagbaba ng timbang, pagkapagod, o pamumutla",https://www.facebook.com/groups/511980949948827/permalink/1355136815633232/,,,,,,
