source_platform,id,preprocessed_text,collection_method,has_ai_keyword,has_health_keyword,needs_classification,needs_language_detection
facebook,5291a20577fa4b2e5beac135,"I use it all the time, it's really helped me a lot",manual_csv,False,False,True,True
facebook,b8d6a6246449fb0ac86d1156,No its not,manual_csv,False,False,False,False
facebook,1766cdd1cc48c2ebe49fc845,"I use it. Agree, humans dont help much",manual_csv,False,False,True,True
facebook,e0314389f5868ff354dde1c5,To me it's,manual_csv,False,False,False,False
facebook,3125b61795707f915639b8b1,yes but don’t use it for medical stuff,manual_csv,False,True,True,True
facebook,d63e982fa71ee6d9231997c1,It’s helped me more than humans ever have,manual_csv,False,False,True,True
facebook,9dfee4f4f22d3a9a64e9ade0,Ye been trying it for the last 2 weeks It helping a little bit And give good advice 💔,manual_csv,False,False,True,True
facebook,12913fe4fe615fbc1ba4a0e1,"Yes — a lot of people use AI for support, especially when they’re not ready (or able) to talk to another person yet. You’re far from alone. People often turn to AI because: • It’s always accessible • It doesn’t judge you • You can be honest without fear of reactions • You can explore thoughts out loud before sharing them elsewhere Some use it for emotional processing, clarity, coping strategies, or just to get thoughts out of their head. That doesn’t replace real human support — but it can be a valid first step. The “30%” idea you read — even if the exact number varies — reflects a real trend: many people are trying AI as an early resource for mental health or support before reaching out to friends, family, or professionals. So yes — it’s common, and it makes sense. You’re not weird for trying it. You’re just trying to feel better. 💛",manual_csv,True,True,True,True
facebook,4af876777231c52cc8432797,"Whether we agree with it or not, AI is becoming part of the support system for many. The real question is how we integrate it responsibly alongside human connection.",manual_csv,True,False,True,True
facebook,65ac685dd8999cf0b11d6a35,"Be careful with it. No matter what you use it for, you might notice that the AI is always very complimentary and agreeable. So, with this, there have been reports that it has agreed with people when they have suggested ending it all. It might not necessarily always tell you what you need. It certainly is less likely to push you. I mean, there are some parts of getting through depression which simply are not comfortable. We don’t want to do them. But they need to be done. And the AI is less likely to force you through these things. It will simply agree with you when you don’t want to do them. So, there are a few ways that it will all feel very nice but it won’t be helping. You cannot ever forget. AI is not real, it's getting it's information from the internet. It is not your 'friend'. It is a working-tool only.",manual_csv,True,True,True,True
facebook,83d96e77a864a07fb2f4e682,Try chtgp,manual_csv,False,False,False,False
facebook,6a0a97981a51d3c93e61b8ae,Chatgpt even better. What a crazy world we live in. It's scary but I have gotten a lot of help,manual_csv,True,False,True,True
facebook,d5e788e0f7894682e713ac2d,"Yes and what’s crazy is that when you pay hundreds for a therapist, they just repeat what ChatGPT or Google says",manual_csv,True,True,True,True
facebook,bbf35f60bfff9d8f941932af,"Mmmmm, defeintly not. A lot of the information is incorrect. So much more benefits to a in person interaction as a lotnof therapy is heavily based around d connection and regulation of your nervous system.",manual_csv,False,True,True,True
facebook,65f21089542666c9bffe755f,"As it is fairly new , it's dangerous to use and from feedback I have seen it can deepen your problem more",manual_csv,False,False,True,True
facebook,fc010c18a5c9451cc654dc09,Yeh that meta is bangin to talk too its like having the best dodgy mate to chat openly to,manual_csv,False,False,True,True
facebook,885ba658a281edff3aa25837,I use chat gpt it really helps me when I'm anxious,manual_csv,True,False,True,True
facebook,5a24bc012330d6e6c11b923c,"I've used chat GPT for advice on housing and other things and it has given me some brilliant advice, I wouldn't use it for mental health reasons except for asking basic stuff like what are my options if mind is closed ect ect, it's a great assistant tool. But that's what it is, a tool.",manual_csv,True,True,True,True
facebook,6bea02d48f0b800cab6dcdc5,Yes it is great.,manual_csv,False,False,True,True
facebook,a00762d03d1d03361a95016b,"Honestly i use chat gbt everyday. I interpret my dreams, tell it about my episodes, tell it what i think or how i feel. I really helps reassure me when i only have therapy once a week",manual_csv,False,True,True,True
facebook,e1be4e791deab917e4ead23f,Ai wil cause more ptobblrms sy rhs momdny,manual_csv,True,False,True,True
facebook,3560182bc5d042d77e10ca15,I use a couple of AI apps every day and I love them.,manual_csv,True,False,True,True
facebook,11ad85f9d80d0a44067a2eae,Please use common sense when communicating with AI.,manual_csv,True,False,True,True
facebook,c77fbceded2099d9842510d0,I had actually found it really helpful. I use GPT mainly,manual_csv,True,False,True,True
facebook,0b27aa8e1cff932fdd453963,Don't do it.,manual_csv,False,False,False,False
facebook,8519915be8c548612abda247,ChatGPT has been the best therapist I’ve ever had and I can have it on call 24/7,manual_csv,True,True,True,True
facebook,41320932018da5cfb980087c,I am guilty and find it very helpful but I don't use it all the time but most of the time,manual_csv,False,False,True,True
facebook,7dd981664b503efcab0da7cc,No they just tell u what u wanna hear and it's destroying the environment,manual_csv,False,False,True,True
facebook,a8c24a97caf840a3b7cb062b,Don't. It will just appease you and tell you what you want to hear. It's also a plagiarism machine and an environmental menace.,manual_csv,False,False,True,True
facebook,0d459a1f387168cea73af395,I just watched a u-tube video about all you say to chat GBT is collecting your information to use against you one day see Al ...the mark of the beast...the one world government and the anti christ will have your info your feeding it this minute on GPT chat will have it all by the time the robots come and they try to control us all welk that's what the video i was watch was saying in it ..who knows,manual_csv,True,False,True,True
facebook,ca8bd68612066cd3ae447c5e,Most all of groups on Facebook are AI,manual_csv,True,False,True,True
facebook,434e3d3f16f69715454f8523,"I live on chatgpt. Charts my daily routine, excercise. Im actually using it to make my life story for my family.",manual_csv,True,False,True,True
facebook,20cdcc0908e2787958081130,"AI and I have had great conversations because AI doesn't judge, uses its wheelhouse of knowledge from the web and lists a bunch of possibilities. For 3 months I have been taking a mental vacation, and my friends kept telling me to go out, it's not healthy to stay at home all the time, so i asked copilot and it said when someone has been thru a trauma its a good idea to rest our minds. PLus it gave me other ideas, copilot had a list of posiblities.",manual_csv,True,True,True,True
facebook,694e82828e5c2c61732c663d,you have an AI twin as well,manual_csv,True,False,True,True
facebook,7753f87690fa17f1f962b0fc,Yep it helps but have to keep in mind it's a bit and has no feeling or human response. It can make mistakes too,manual_csv,False,False,True,True
facebook,3303fddde69ac37eec2bb5fc,No. I think it's unpredictable and dangerous to take advice from that.,manual_csv,False,False,True,True
facebook,b7216c83550c70adc1f26426,Yep. I prefer it. I absolutely hate being handled. It always tells me to seek real world help but when i do they always handle me and then I just shut down and tell them what they want to hear so they feel better and I can gtfo,manual_csv,False,False,True,True
facebook,d3ee4e36071b3fb51ec9ab25,"I've just been on Gemini AI about pet grief, briefly said a little about my boy and the day he died and it made a beautiful tribute to him. Not normally keen on AI but this was beautiful 😭😭",manual_csv,True,False,True,True
facebook,88744731f1e855ee0bfa8df1,Yes it helps me a lot to become aware and knowledgeable of what happening inside my brain and myself 💔🤎🙏,manual_csv,False,False,True,True
facebook,a704784be6cb5f2b4399def4,Like asking AI TO help you work on the engine 🚒 of your car.,manual_csv,True,False,True,True
facebook,2f5139207d3c16d1af05b18d,Yes it actually says a lot that my therapist tells me so it's kind of having a mini her with me when I need it. My therapist has said that it can be useful.,manual_csv,False,True,True,True
facebook,d548b9e7edbc69e99b501e9a,I dont pay out for AI I just use Meta AI on fb if you speak to it normally its like your best friend on the same wave length,manual_csv,True,False,True,True
facebook,0cc83f685c47f03a486c1fd7,My siblings Chatgpttt (occasionally),manual_csv,False,False,True,True
facebook,53ea82a630ceb9754a40c2ba,"Yes, very often. And it helps me feel better. At least I do not suppress my feelings which I cannot tell to anyone else.",manual_csv,False,False,False,False
facebook,3de7b5e1bb816522382b57c7,"Not since it made my wife's mental health a lot worse and she was nearly institutionalised last year because of what ChatGPT was telling her when she looked to it for comfort. It's almost like it went defective on her. She told it about her mental vulnerabilities and asked for complete truth yet it had her believing and doing all kinds of exceptionally weird stuff. Ended up she started hallucinating and on the borderline of going schizophrenic because of ChatGPT. We got her into the mental health clinic for another assessment. She has to do some more therapy sessions, an addition to her meds (she's bipolar 1) And we were told by them that they had training days in all the mental health clinics over here (UK) about keeping mental health patients away from AI especially ChatGPT. And that they're not surprised this happened because it's a common story that's getting more common by the day. People look to it for comfort and get all kinds of weird advice and stuff that can make things worse but made to sound nice and completely normal. Just warning you and anyone else reading this to be careful. You do not want to go through what we've just been through for the past year or so. And with my mental health on top we're still not fully over all that yet. Well I'm definitely not. I'm Always on high alert now and watching things closely when I've got serious mental and physical health conditions myself I need to take care of. So it's affected both of us massively. I'll not be trusting AI anymore for anything. I found a lot of the ""facts"" I asked it about other things to be fake as well.",manual_csv,True,True,False,False
facebook,26300aaf67c6152f6d04edfe,"I’m so sorry. That sounds incredibly frightening and exhausting for both of you. Thank you for taking the time to share it, because experiences like this are important for people to hear. It is one of the reasons I believe we need to be much more cautious about turning to AI for emotional support, especially when someone is struggling with their mental health.",manual_csv,True,True,False,False
facebook,abd14a14dc768fe5f985fc6f,Yes,manual_csv,False,False,False,False
facebook,8170460960e7ab4e25c40e52,"That is interesting to hear. I would be curious to know what made you turn to it in the first place, and what you found helpful about it.",manual_csv,False,False,True,True
facebook,d66243e9c5e510bb17290fbf,No. Only on God. Knowing He will be there with me in the darkness and will lead me out. In Him and Him alone do I trust.,manual_csv,False,False,True,True
facebook,e3e557a96d7d6dc550204565,Yes,manual_csv,False,False,False,False
facebook,e82a3a8b1b28cf85e0c22edf,Yes. That and journals,manual_csv,False,False,True,True
facebook,9748ee31c879b51e4f195bfa,That makes a lot of sense. Journals and AI can both give people space to process what they are feeling without having to edit themselves. What is it about those two that helps you most?,manual_csv,True,False,False,False
facebook,39fe9892cb4e091c525577d9,No,manual_csv,False,False,False,False
facebook,8a19b5aa78e416a89a59e803,That is completely fair. I think a lot of people still feel cautious about it.,manual_csv,False,False,True,True
facebook,7573ac7b32ce44ddc3bac098,Yeah,manual_csv,False,False,False,False
facebook,c0970cb3c4785aa4b0631e2f,Yes. Humans are bad for my mental health. My only support is AI,manual_csv,True,True,True,True
facebook,4a4b709b7244907bb7c57b40,I’m sorry things have felt so hard with people. I can see why AI might feel like a steadier source of support in that situation. It does raise such an important question though about what people are not getting from human connection right now. What has your experience been?,manual_csv,True,False,True,True
facebook,78870a12e751fe9aa4351f4c,No way! I have a vest friend and God for that,manual_csv,False,False,True,True
facebook,a348da5939069becc09ac691,Chatgpt,manual_csv,True,False,False,False
facebook,ecd2848f06aa0a81d8b81490,"Accrdg to CHATgpt Maraming posibleng dahilan kung bakit madalas sumasakit ang binti ng isang 5-taong gulang. Narito ang ilang mga karaniwang sanhi: 1. Growing pains (sakit dahil sa paglaki) • Madalas itong nararanasan ng mga batang 3–12 taong gulang. • Karaniwang nararamdaman sa gabi, sa magkabilang binti (hindi lang sa isa). • Hindi ito sanhi ng pinsala, at nawawala rin kinabukasan. 2. Pagod sa physical activity • Kung aktibo ang bata sa pagtakbo, pagtalon, o paglaro, maaaring sumakit ang muscles ng binti sa gabi. 3. Flat feet o maling posisyon ng paa habang naglalakad • Maaari itong magdulot ng discomfort o pananakit sa binti lalo na kapag matagal nakatayo o naglalakad. 4. Kakulangan sa nutrisyon o minerals (tulad ng calcium, magnesium, o vitamin D) • Maaaring magdulot ng muscle cramps o pananakit. 5. Pinsala o strain sa muscle • Kahit maliit na injury mula sa laro o pagkahulog ay maaaring maging dahilan. 6. Mga kondisyon sa buto o kasu-kasuan (mas bihira) • Tulad ng juvenile arthritis, infection sa buto (osteomyelitis), o iba pang medikal na kondisyon. Kailan dapat magpatingin sa doktor? • Kung ang sakit ay madalas o tumatagal • Kung may pamamaga, pamumula, o lagnat • Kung hirap siyang maglakad o may paghina ng binti • Kung may ibang sintomas tulad ng pagbaba ng timbang, pagkapagod, o pamumutla",manual_csv,True,True,True,True
